Barycentrical arrival time (BAT) @1500 MHz,S/N,peak Flux (Jy),error of peak flux (Jy),fluece (Jy ms),error of fluence (Jy ms),equivalent width (ms),error of equivalent width (ms),bandwidth of signal (MHz),
59308.36733551000000000000 ,42.10000000000000000000 ,0.05790000000000000000 ,0.00290000000000000000 ,0.36190000000000000000 ,0.00820000000000000000 ,6.25600000000000000000 ,0.33400000000000000000 ,253.41800000000000000000 ,
59308.36733596000000000000 ,261.36000000000000000000 ,0.50830000000000000000 ,0.00380000000000000000 ,7.03820000000000000000 ,0.01900000000000000000 ,13.84800000000000000000 ,0.11100000000000000000 ,136.47500000000000000000 ,
59308.37029418000000000000 ,431.63000000000000000000 ,0.34320000000000000000 ,0.00370000000000000000 ,5.71790000000000000000 ,0.01440000000000000000 ,16.66100000000000000000 ,0.18400000000000000000 ,290.64900000000000000000 ,
59308.37351489000000000000 ,173.88000000000000000000 ,0.34420000000000000000 ,0.00400000000000000000 ,4.16160000000000000000 ,0.01920000000000000000 ,12.09200000000000000000 ,0.14900000000000000000 ,129.02800000000000000000 ,
59308.37654871000000000000 ,18.01000000000000000000 ,0.08820000000000000000 ,0.00400000000000000000 ,0.53900000000000000000 ,0.01260000000000000000 ,6.11000000000000000000 ,0.31100000000000000000 ,62.13400000000000000000 ,
59308.37782165000000000000 ,119.73000000000000000000 ,0.11820000000000000000 ,0.00290000000000000000 ,1.15310000000000000000 ,0.01100000000000000000 ,9.75000000000000000000 ,0.25000000000000000000 ,251.46500000000000000000 ,
59308.37988496000000000000 ,73.14000000000000000000 ,0.12460000000000000000 ,0.00240000000000000000 ,0.80720000000000000000 ,0.01010000000000000000 ,6.47600000000000000000 ,0.14900000000000000000 ,170.65400000000000000000 ,
59308.38739536000000000000 ,186.09000000000000000000 ,0.31580000000000000000 ,0.00340000000000000000 ,3.04050000000000000000 ,0.01340000000000000000 ,9.62400000000000000000 ,0.11100000000000000000 ,175.17100000000000000000 ,
59308.38771757000000000000 ,338.08000000000000000000 ,0.68660000000000000000 ,0.00620000000000000000 ,11.44780000000000000000 ,0.02500000000000000000 ,16.67600000000000000000 ,0.15600000000000000000 ,101.92900000000000000000 ,
59308.38919907000000000000 ,24.49000000000000000000 ,0.03060000000000000000 ,0.00260000000000000000 ,0.32740000000000000000 ,0.01090000000000000000 ,10.70700000000000000000 ,0.98300000000000000000 ,145.26400000000000000000 ,
59308.38924766000000000000 ,38.94000000000000000000 ,0.10340000000000000000 ,0.00290000000000000000 ,0.86130000000000000000 ,0.01220000000000000000 ,8.33500000000000000000 ,0.26400000000000000000 ,115.72300000000000000000 ,
59308.39235980000000000000 ,156.65000000000000000000 ,0.27700000000000000000 ,0.00300000000000000000 ,1.60430000000000000000 ,0.00960000000000000000 ,5.79200000000000000000 ,0.07200000000000000000 ,214.23300000000000000000 ,
59308.39343816000000000000 ,1489.77000000000000000000 ,2.71950000000000000000 ,0.00460000000000000000 ,30.78240000000000000000 ,0.01730000000000000000 ,11.31900000000000000000 ,0.02000000000000000000 ,183.59400000000000000000 ,
59308.39633223000000000000 ,25.34000000000000000000 ,0.27070000000000000000 ,0.00350000000000000000 ,1.13180000000000000000 ,0.01380000000000000000 ,4.18000000000000000000 ,0.07500000000000000000 ,78.00300000000000000000 ,
59308.40630923000000000000 ,20.96000000000000000000 ,0.02540000000000000000 ,0.00190000000000000000 ,0.14700000000000000000 ,0.00590000000000000000 ,5.79500000000000000000 ,0.49200000000000000000 ,277.10000000000000000000 ,
59308.40852931000000000000 ,1471.08000000000000000000 ,1.75440000000000000000 ,0.00420000000000000000 ,19.18260000000000000000 ,0.01490000000000000000 ,10.93400000000000000000 ,0.02800000000000000000 ,221.19100000000000000000 ,
59308.40852969000000000000 ,14.06000000000000000000 ,0.03250000000000000000 ,0.00460000000000000000 ,0.12610000000000000000 ,0.00640000000000000000 ,3.87800000000000000000 ,0.58100000000000000000 ,189.45300000000000000000 ,
59308.41079118000000000000 ,17.60000000000000000000 ,0.01970000000000000000 ,0.00190000000000000000 ,0.15680000000000000000 ,0.00700000000000000000 ,7.95800000000000000000 ,0.87600000000000000000 ,252.68600000000000000000 ,
59309.34867057000000000000 ,11.13000000000000000000 ,0.01310000000000000000 ,0.00140000000000000000 ,0.03860000000000000000 ,0.00340000000000000000 ,2.94700000000000000000 ,0.42900000000000000000 ,430.05400000000000000000 ,
59309.35144894000000000000 ,18.84000000000000000000 ,0.01820000000000000000 ,0.00260000000000000000 ,0.15700000000000000000 ,0.00980000000000000000 ,8.60100000000000000000 ,1.30500000000000000000 ,155.64000000000000000000 ,
59309.35633752000000000000 ,246.67000000000000000000 ,0.34930000000000000000 ,0.00350000000000000000 ,4.67730000000000000000 ,0.01600000000000000000 ,13.38900000000000000000 ,0.14200000000000000000 ,161.74300000000000000000 ,
59309.35666093000000000000 ,16.96000000000000000000 ,0.04140000000000000000 ,0.00300000000000000000 ,0.30080000000000000000 ,0.00960000000000000000 ,7.27100000000000000000 ,0.58700000000000000000 ,105.71300000000000000000 ,
59309.36650751000000000000 ,15.09000000000000000000 ,0.02800000000000000000 ,0.00270000000000000000 ,0.23060000000000000000 ,0.00830000000000000000 ,8.24500000000000000000 ,0.84100000000000000000 ,139.77100000000000000000 ,
59309.37318289000000000000 ,126.68000000000000000000 ,0.29380000000000000000 ,0.00340000000000000000 ,1.70850000000000000000 ,0.01150000000000000000 ,5.81500000000000000000 ,0.07700000000000000000 ,177.85600000000000000000 ,
59309.37787748000000000000 ,708.31000000000000000000 ,1.45060000000000000000 ,0.00420000000000000000 ,10.73420000000000000000 ,0.01420000000000000000 ,7.40000000000000000000 ,0.02400000000000000000 ,221.80200000000000000000 ,
59309.37930012000000000000 ,260.20000000000000000000 ,0.60690000000000000000 ,0.00300000000000000000 ,2.10990000000000000000 ,0.00910000000000000000 ,3.47700000000000000000 ,0.02300000000000000000 ,221.92400000000000000000 ,
59309.38264543000000000000 ,1312.64000000000000000000 ,1.71100000000000000000 ,0.00430000000000000000 ,22.03870000000000000000 ,0.01780000000000000000 ,12.88000000000000000000 ,0.03400000000000000000 ,212.40200000000000000000 ,
59309.38568115000000000000 ,14.45000000000000000000 ,0.01220000000000000000 ,0.00160000000000000000 ,0.05940000000000000000 ,0.00420000000000000000 ,4.89600000000000000000 ,0.70400000000000000000 ,427.00200000000000000000 ,
59309.38964224000000000000 ,73.06000000000000000000 ,0.13120000000000000000 ,0.00260000000000000000 ,1.10180000000000000000 ,0.01170000000000000000 ,8.39800000000000000000 ,0.18900000000000000000 ,145.50800000000000000000 ,
59309.39894815000000000000 ,65.44000000000000000000 ,0.12260000000000000000 ,0.00270000000000000000 ,0.86880000000000000000 ,0.01330000000000000000 ,7.09100000000000000000 ,0.18800000000000000000 ,140.01500000000000000000 ,
59309.39894850000000000000 ,10.11000000000000000000 ,0.01580000000000000000 ,0.00260000000000000000 ,0.12180000000000000000 ,0.00880000000000000000 ,7.64900000000000000000 ,1.37300000000000000000 ,144.89700000000000000000 ,
59309.40344651000000000000 ,28.53000000000000000000 ,0.03410000000000000000 ,0.00220000000000000000 ,0.31950000000000000000 ,0.00850000000000000000 ,9.35600000000000000000 ,0.67300000000000000000 ,190.43000000000000000000 ,
59309.40344671000000000000 ,31.43000000000000000000 ,0.07070000000000000000 ,0.00270000000000000000 ,0.50460000000000000000 ,0.00960000000000000000 ,7.13500000000000000000 ,0.30200000000000000000 ,139.03800000000000000000 ,
59309.40508350000000000000 ,43.76000000000000000000 ,0.05780000000000000000 ,0.00240000000000000000 ,0.48380000000000000000 ,0.01010000000000000000 ,8.38500000000000000000 ,0.39100000000000000000 ,171.14300000000000000000 ,
59309.40579057000000000000 ,797.62000000000000000000 ,2.43100000000000000000 ,0.00420000000000000000 ,19.67380000000000000000 ,0.02580000000000000000 ,8.09300000000000000000 ,0.01700000000000000000 ,229.49200000000000000000 ,
59309.40723892000000000000 ,115.09000000000000000000 ,0.07860000000000000000 ,0.00260000000000000000 ,1.15380000000000000000 ,0.01180000000000000000 ,14.67300000000000000000 ,0.49200000000000000000 ,315.06300000000000000000 ,
59309.40778862000000000000 ,263.27000000000000000000 ,0.65140000000000000000 ,0.00380000000000000000 ,3.89550000000000000000 ,0.01330000000000000000 ,5.98000000000000000000 ,0.04100000000000000000 ,131.71400000000000000000 ,
59309.40996289000000000000 ,37.02000000000000000000 ,0.04100000000000000000 ,0.00160000000000000000 ,0.20740000000000000000 ,0.00590000000000000000 ,5.06400000000000000000 ,0.25100000000000000000 ,357.30000000000000000000 ,
59309.41097827000000000000 ,36.61000000000000000000 ,0.02260000000000000000 ,0.00160000000000000000 ,0.21120000000000000000 ,0.00670000000000000000 ,9.33500000000000000000 ,0.72900000000000000000 ,381.34800000000000000000 ,
59309.41636433000000000000 ,230.85000000000000000000 ,0.29200000000000000000 ,0.00340000000000000000 ,2.88210000000000000000 ,0.01250000000000000000 ,9.87200000000000000000 ,0.11900000000000000000 ,183.35000000000000000000 ,
59309.41758383000000000000 ,86.55000000000000000000 ,0.15760000000000000000 ,0.00430000000000000000 ,1.98110000000000000000 ,0.01790000000000000000 ,12.57000000000000000000 ,0.36800000000000000000 ,103.02700000000000000000 ,
59309.42276945000000000000 ,51.11000000000000000000 ,0.13780000000000000000 ,0.00340000000000000000 ,1.06750000000000000000 ,0.01520000000000000000 ,7.75000000000000000000 ,0.22200000000000000000 ,84.96100000000000000000 ,
59310.34008104000000000000 ,123.50000000000000000000 ,0.24190000000000000000 ,0.00180000000000000000 ,0.82340000000000000000 ,0.00690000000000000000 ,3.40300000000000000000 ,0.03800000000000000000 ,315.91800000000000000000 ,
59310.34145862000000000000 ,135.94000000000000000000 ,0.17540000000000000000 ,0.00350000000000000000 ,2.82620000000000000000 ,0.01730000000000000000 ,16.11900000000000000000 ,0.33700000000000000000 ,161.49900000000000000000 ,
59310.34145908000000000000 ,92.04000000000000000000 ,0.40960000000000000000 ,0.00540000000000000000 ,3.24020000000000000000 ,0.02080000000000000000 ,7.91000000000000000000 ,0.11600000000000000000 ,67.87100000000000000000 ,
59310.34232197000000000000 ,224.66000000000000000000 ,0.26020000000000000000 ,0.00290000000000000000 ,3.24290000000000000000 ,0.01330000000000000000 ,12.46600000000000000000 ,0.14700000000000000000 ,238.64700000000000000000 ,
59310.34696200000000000000 ,193.98000000000000000000 ,0.28750000000000000000 ,0.00420000000000000000 ,4.86750000000000000000 ,0.02210000000000000000 ,16.93100000000000000000 ,0.25400000000000000000 ,118.04200000000000000000 ,
59310.35124773000000000000 ,78.47000000000000000000 ,0.32750000000000000000 ,0.00450000000000000000 ,2.67310000000000000000 ,0.01870000000000000000 ,8.16000000000000000000 ,0.12600000000000000000 ,97.77800000000000000000 ,
59310.35276156000000000000 ,64.44000000000000000000 ,0.08510000000000000000 ,0.00240000000000000000 ,0.93100000000000000000 ,0.01280000000000000000 ,10.94200000000000000000 ,0.35100000000000000000 ,163.81800000000000000000 ,
59310.35398946000000000000 ,176.08000000000000000000 ,0.34770000000000000000 ,0.00380000000000000000 ,3.31740000000000000000 ,0.01500000000000000000 ,9.54200000000000000000 ,0.11400000000000000000 ,135.49800000000000000000 ,
59310.35883006000000000000 ,53.63000000000000000000 ,0.07470000000000000000 ,0.00220000000000000000 ,0.57970000000000000000 ,0.00990000000000000000 ,7.76100000000000000000 ,0.26500000000000000000 ,202.27100000000000000000 ,
59310.35888685000000000000 ,321.00000000000000000000 ,0.51170000000000000000 ,0.00370000000000000000 ,7.15970000000000000000 ,0.01810000000000000000 ,13.99100000000000000000 ,0.10700000000000000000 ,146.11800000000000000000 ,
59310.35888736000000000000 ,9.40000000000000000000 ,0.04450000000000000000 ,0.00590000000000000000 ,0.30850000000000000000 ,0.01340000000000000000 ,6.93600000000000000000 ,0.97800000000000000000 ,55.90800000000000000000 ,
59310.36376733000000000000 ,157.39000000000000000000 ,0.15420000000000000000 ,0.00320000000000000000 ,2.30880000000000000000 ,0.01630000000000000000 ,14.97100000000000000000 ,0.32500000000000000000 ,197.87600000000000000000 ,
59310.36396341000000000000 ,29.35000000000000000000 ,0.09090000000000000000 ,0.00340000000000000000 ,0.77230000000000000000 ,0.01310000000000000000 ,8.49400000000000000000 ,0.35000000000000000000 ,85.08300000000000000000 ,
59310.36945328000000000000 ,263.81000000000000000000 ,0.40030000000000000000 ,0.00350000000000000000 ,5.76640000000000000000 ,0.01700000000000000000 ,14.40500000000000000000 ,0.13200000000000000000 ,163.45200000000000000000 ,
59310.37699269000000000000 ,1130.34000000000000000000 ,1.03940000000000000000 ,0.00420000000000000000 ,15.38380000000000000000 ,0.01680000000000000000 ,14.80100000000000000000 ,0.06100000000000000000 ,229.37000000000000000000 ,
59310.37889157000000000000 ,8.99000000000000000000 ,0.01760000000000000000 ,0.00240000000000000000 ,0.05970000000000000000 ,0.00510000000000000000 ,3.39300000000000000000 ,0.53700000000000000000 ,183.22800000000000000000 ,
59310.38343127000000000000 ,24.29000000000000000000 ,0.09550000000000000000 ,0.00340000000000000000 ,0.64050000000000000000 ,0.01260000000000000000 ,6.70800000000000000000 ,0.26700000000000000000 ,91.18700000000000000000 ,
59310.38465673000000000000 ,57.82000000000000000000 ,0.21950000000000000000 ,0.00450000000000000000 ,2.28480000000000000000 ,0.02340000000000000000 ,10.41000000000000000000 ,0.23800000000000000000 ,49.56100000000000000000 ,
59310.39128915000000000000 ,21.83000000000000000000 ,0.03810000000000000000 ,0.00290000000000000000 ,0.38380000000000000000 ,0.01140000000000000000 ,10.07300000000000000000 ,0.82900000000000000000 ,115.72300000000000000000 ,
59310.39221599000000000000 ,73.67000000000000000000 ,0.21410000000000000000 ,0.00350000000000000000 ,1.32670000000000000000 ,0.01490000000000000000 ,6.19600000000000000000 ,0.12500000000000000000 ,77.75900000000000000000 ,
59310.39492442000000000000 ,126.74000000000000000000 ,0.23870000000000000000 ,0.00320000000000000000 ,1.89500000000000000000 ,0.01410000000000000000 ,7.93800000000000000000 ,0.12100000000000000000 ,98.99900000000000000000 ,
59310.39772848000000000000 ,353.97000000000000000000 ,0.76670000000000000000 ,0.00530000000000000000 ,6.68530000000000000000 ,0.01620000000000000000 ,8.72000000000000000000 ,0.06400000000000000000 ,142.33400000000000000000 ,
59310.40007828000000000000 ,76.76000000000000000000 ,0.24930000000000000000 ,0.00340000000000000000 ,1.48690000000000000000 ,0.01460000000000000000 ,5.96700000000000000000 ,0.09800000000000000000 ,92.28500000000000000000 ,
59310.40282432000000000000 ,131.83000000000000000000 ,0.28880000000000000000 ,0.00400000000000000000 ,2.40990000000000000000 ,0.01360000000000000000 ,8.34500000000000000000 ,0.12400000000000000000 ,126.46500000000000000000 ,
59310.40282456000000000000 ,9.41000000000000000000 ,0.04050000000000000000 ,0.00530000000000000000 ,0.24780000000000000000 ,0.01010000000000000000 ,6.13000000000000000000 ,0.82800000000000000000 ,73.24200000000000000000 ,
59310.40284272000000000000 ,13.10000000000000000000 ,0.02110000000000000000 ,0.00240000000000000000 ,0.11460000000000000000 ,0.00670000000000000000 ,5.43100000000000000000 ,0.71200000000000000000 ,162.72000000000000000000 ,
59310.40400881000000000000 ,44.42000000000000000000 ,0.07840000000000000000 ,0.00350000000000000000 ,1.33070000000000000000 ,0.02100000000000000000 ,16.98500000000000000000 ,0.81900000000000000000 ,77.88100000000000000000 ,
59310.40404747000000000000 ,96.57000000000000000000 ,0.10350000000000000000 ,0.00190000000000000000 ,0.63120000000000000000 ,0.00830000000000000000 ,6.09300000000000000000 ,0.13600000000000000000 ,282.83700000000000000000 ,
59311.32818639000000000000 ,237.62000000000000000000 ,0.37950000000000000000 ,0.00340000000000000000 ,3.40110000000000000000 ,0.01330000000000000000 ,8.96100000000000000000 ,0.08700000000000000000 ,173.82800000000000000000 ,
59311.33573132000000000000 ,490.21000000000000000000 ,0.51330000000000000000 ,0.00400000000000000000 ,5.89650000000000000000 ,0.01330000000000000000 ,11.48800000000000000000 ,0.09300000000000000000 ,250.36600000000000000000 ,
59311.33696979000000000000 ,26.74000000000000000000 ,0.12050000000000000000 ,0.00400000000000000000 ,0.94100000000000000000 ,0.01550000000000000000 ,7.80700000000000000000 ,0.29000000000000000000 ,61.64600000000000000000 ,
59311.34210629000000000000 ,261.61000000000000000000 ,0.13570000000000000000 ,0.00350000000000000000 ,3.12640000000000000000 ,0.01470000000000000000 ,23.02900000000000000000 ,0.60000000000000000000 ,328.49100000000000000000 ,
59311.34388484000000000000 ,104.09000000000000000000 ,0.07100000000000000000 ,0.00210000000000000000 ,0.71660000000000000000 ,0.00910000000000000000 ,10.08700000000000000000 ,0.31800000000000000000 ,472.41200000000000000000 ,
59311.34820179000000000000 ,44.87000000000000000000 ,0.15170000000000000000 ,0.00300000000000000000 ,1.15740000000000000000 ,0.01340000000000000000 ,7.63300000000000000000 ,0.17600000000000000000 ,108.39800000000000000000 ,
59311.35055063000000000000 ,127.69000000000000000000 ,0.10960000000000000000 ,0.00320000000000000000 ,1.89250000000000000000 ,0.01410000000000000000 ,17.28000000000000000000 ,0.50900000000000000000 ,204.10200000000000000000 ,
59311.35188895000000000000 ,38.50000000000000000000 ,0.12000000000000000000 ,0.00320000000000000000 ,0.79710000000000000000 ,0.01200000000000000000 ,6.64300000000000000000 ,0.20000000000000000000 ,101.80700000000000000000 ,
59311.35207670000000000000 ,9.18000000000000000000 ,0.01260000000000000000 ,0.00300000000000000000 ,0.09180000000000000000 ,0.01020000000000000000 ,7.29600000000000000000 ,1.96900000000000000000 ,104.12600000000000000000 ,
59311.35207726000000000000 ,7.32000000000000000000 ,0.00850000000000000000 ,0.00210000000000000000 ,0.04530000000000000000 ,0.00700000000000000000 ,5.30200000000000000000 ,1.55900000000000000000 ,220.45900000000000000000 ,
59311.35378248000000000000 ,164.65000000000000000000 ,0.68240000000000000000 ,0.00460000000000000000 ,3.86180000000000000000 ,0.01600000000000000000 ,5.65900000000000000000 ,0.04500000000000000000 ,90.33200000000000000000 ,
59311.35537679000000000000 ,15.45000000000000000000 ,0.04380000000000000000 ,0.00300000000000000000 ,0.33550000000000000000 ,0.00960000000000000000 ,7.66000000000000000000 ,0.57800000000000000000 ,106.44500000000000000000 ,
59311.35793306000000000000 ,204.97000000000000000000 ,0.30830000000000000000 ,0.00270000000000000000 ,2.90450000000000000000 ,0.01330000000000000000 ,9.42200000000000000000 ,0.09600000000000000000 ,255.73700000000000000000 ,
59311.35887711000000000000 ,123.55000000000000000000 ,0.16320000000000000000 ,0.00290000000000000000 ,1.20220000000000000000 ,0.01020000000000000000 ,7.36600000000000000000 ,0.14600000000000000000 ,234.49700000000000000000 ,
59311.36144135000000000000 ,25.05000000000000000000 ,0.06770000000000000000 ,0.00340000000000000000 ,0.54240000000000000000 ,0.01200000000000000000 ,8.00900000000000000000 ,0.44200000000000000000 ,84.96100000000000000000 ,
59311.36253271000000000000 ,84.38000000000000000000 ,0.17710000000000000000 ,0.00400000000000000000 ,2.07790000000000000000 ,0.01710000000000000000 ,11.73700000000000000000 ,0.28500000000000000000 ,121.46000000000000000000 ,
59311.36348882000000000000 ,10.03000000000000000000 ,0.03630000000000000000 ,0.00350000000000000000 ,0.20340000000000000000 ,0.00770000000000000000 ,5.60000000000000000000 ,0.57500000000000000000 ,82.76400000000000000000 ,
59311.36349007000000000000 ,244.08000000000000000000 ,0.58130000000000000000 ,0.00320000000000000000 ,3.41980000000000000000 ,0.01150000000000000000 ,5.88300000000000000000 ,0.03700000000000000000 ,203.73500000000000000000 ,
59311.36367450000000000000 ,14.20000000000000000000 ,0.02140000000000000000 ,0.00220000000000000000 ,0.19140000000000000000 ,0.00770000000000000000 ,8.90900000000000000000 ,0.97700000000000000000 ,206.90900000000000000000 ,
59311.36647127000000000000 ,1109.97000000000000000000 ,0.57410000000000000000 ,0.00300000000000000000 ,9.12100000000000000000 ,0.01180000000000000000 ,15.88900000000000000000 ,0.08600000000000000000 ,432.86100000000000000000 ,
59311.36917683000000000000 ,78.97000000000000000000 ,0.20660000000000000000 ,0.00340000000000000000 ,1.70960000000000000000 ,0.01470000000000000000 ,8.27400000000000000000 ,0.15000000000000000000 ,91.55300000000000000000 ,
59311.36962759000000000000 ,832.55000000000000000000 ,1.46990000000000000000 ,0.00450000000000000000 ,12.32980000000000000000 ,0.01490000000000000000 ,8.38800000000000000000 ,0.02800000000000000000 ,192.99300000000000000000 ,
59311.37342531000000000000 ,24.67000000000000000000 ,0.02940000000000000000 ,0.00350000000000000000 ,0.29220000000000000000 ,0.01700000000000000000 ,9.93400000000000000000 ,1.34200000000000000000 ,77.02600000000000000000 ,
59311.37866982000000000000 ,105.37000000000000000000 ,0.27440000000000000000 ,0.00450000000000000000 ,2.92580000000000000000 ,0.01710000000000000000 ,10.66200000000000000000 ,0.18300000000000000000 ,101.44000000000000000000 ,
59311.37926497000000000000 ,766.78000000000000000000 ,1.07260000000000000000 ,0.00370000000000000000 ,10.73780000000000000000 ,0.01500000000000000000 ,10.01100000000000000000 ,0.03700000000000000000 ,304.44300000000000000000 ,
59311.37995897000000000000 ,126.23000000000000000000 ,0.12900000000000000000 ,0.00290000000000000000 ,1.21620000000000000000 ,0.01200000000000000000 ,9.42900000000000000000 ,0.23100000000000000000 ,237.30500000000000000000 ,
59311.37996061000000000000 ,13.28000000000000000000 ,0.05810000000000000000 ,0.00300000000000000000 ,0.19760000000000000000 ,0.00690000000000000000 ,3.40000000000000000000 ,0.21500000000000000000 ,105.10300000000000000000 ,
59311.38109204000000000000 ,9.07000000000000000000 ,0.02270000000000000000 ,0.00290000000000000000 ,0.10050000000000000000 ,0.00660000000000000000 ,4.42600000000000000000 ,0.63800000000000000000 ,116.08900000000000000000 ,
59311.38152653000000000000 ,287.19000000000000000000 ,0.54290000000000000000 ,0.00560000000000000000 ,6.39700000000000000000 ,0.01660000000000000000 ,11.78200000000000000000 ,0.12600000000000000000 ,125.12200000000000000000 ,
59311.38291895000000000000 ,74.88000000000000000000 ,0.10180000000000000000 ,0.00350000000000000000 ,1.59460000000000000000 ,0.01820000000000000000 ,15.68000000000000000000 ,0.56700000000000000000 ,163.33000000000000000000 ,
59311.39163280000000000000 ,294.61000000000000000000 ,0.24020000000000000000 ,0.00350000000000000000 ,3.19680000000000000000 ,0.01360000000000000000 ,13.31200000000000000000 ,0.20400000000000000000 ,317.99300000000000000000 ,
